Sentences,True_Labels,Predicted_Labels,Probabilty_Score_Class0,Probabilty_Score_Class1,Probabilty_Score_Class2,Probabilty_Score_Class3,Speculative_Words
You may be able to submit information or content ( Material ) to the Service .,1,1,0.039691247045993805,0.7823256254196167,0.14736557006835938,0.030617492273449898,"""may"": 5,     ""information"": 1     "
"Obtain any consents , permission or licenses that may be legally required for you to submit any Material ;",1,1,0.2021707147359848,0.7452273368835449,0.048837997019290924,0.0037639765068888664,"""may"": 3,     ""consents"": 1     "
"Not use any other technologies or initiate other activities that may harm the Service , or the interest or property of the Service users .",2,2,0.008664545603096485,0.335263192653656,0.6031955480575562,0.05287669599056244,"""activities"": 1,     ""harm"": 1,     ""may"": 3,     ""other"": 2,     ""interest"": 1,     ""technologies"": 1,     ""property"": 1     "
NDTV may post notices within the Service .,0,1,0.007048845291137695,0.5354986786842346,0.40383201837539673,0.053620439022779465,"""may"": 3,     ""none"": 1,     ""n/a"": 1     "
"Prices listed within the Service do not include possible data transmission , text message , voice or other service provision charges by your network service provider .",0,1,0.30469053983688354,0.6873989105224609,0.006118366960436106,0.0017921903636306524,"""prices"": 1,     ""include"": 1,     ""other"": 1,     ""provision"": 1,     ""other service provision charges"": 1     "
"If you choose network service provider billing , charges will appear on your mobile phone bill or be deducted from your prepaid account if it is a prepaid account .",0,0,0.8919862508773804,0.10717557370662689,0.0005372309824451804,0.0003009327920153737,"""charges"": 1,     ""appear"": 1,     ""provider"": 1     "
The Service may offer subscriptions .,1,1,0.18098154664039612,0.6617893576622009,0.1342812478542328,0.022947844117879868,"""may"": 2,     ""may offer"": 1     "
We may place a text file called a `` cookie '' in the browser files of your computer .,1,0,0.6683662533760071,0.3034685254096985,0.027502650395035744,0.0006625141249969602,"""may"": 5     "
"By submitting any ideas , feedback and/or proposals ( `` Feedback '' ) to NDTV through the Service or other means , you acknowledge and agree that : ( 1 ) NDTV may have similar development ideas to the Feedback ; ( 2 ) your Feedback does not contain confidential or proprietary information of you or any third party ; ( 3 ) NDTV is not under any obligation of confidentiality with respect to the Feedback ; ( 4 ) NDTV may freely use , distribute , exploit and further develop and modify Feedback for any purpose ; and ( 5 ) you are not entitled to any compensation of any kind from NDTV .",2,1,0.020382625982165337,0.8798805475234985,0.09259580820798874,0.00714102340862155,"""may"": 4,     ""third party"": 1,     ""obligation"": 1,     ""other"": 1,     ""similar"": 2     "
By using these features you agree that NDTV may use and provide that information to other services and persons with whom you choose to interact or share this information .,1,1,0.021129144355654716,0.7183815836906433,0.2161523401737213,0.044336948543787,"""may"": 3,     ""information"": 2     "
"In using these features you agree not to share information , Content or Material , or to link to any service or site containing information , Content or Material , that : ( a ) contains content or other material that is illegal or inappropriate ; ( b ) exploits intellectual property rights without authorization or encourages users to piracy ; or ( c ) contains sensitive personal data of others .",1,1,0.02478106878697872,0.5966434478759766,0.3328627049922943,0.04571269080042839,"""information"": 1,     ""inappropriate"": 2,     ""encourages"": 1,     ""content"": 1,     ""other"": 2,     ""personal data"": 1     "
The availability of Content and the Service may vary and is subject to NDTV 's sole discretion .,1,1,0.0022291061468422413,0.9416840076446533,0.0507541298866272,0.005332683213055134,"""may"": 2,     ""may vary"": 2,     ""discretion"": 2,     ""sole discretion"": 1,     ""availability"": 1     "
"The Service , operations and some features may also be dependent on the network , compatibility of the devices used and the content formats supported .",1,2,0.016236836090683937,0.3652994930744171,0.5684756636619568,0.04998799040913582,"""formats supported"": 1,     ""content formats"": 1,     ""features"": 1,     ""may"": 2,     ""some"": 2,     ""devices"": 1,     ""some features"": 1,     ""may be dependent"": 1     "
"To access the Service , you may need to download a specific piece of software developed by NDTV or by another party .",2,1,0.11710096895694733,0.7798334956169128,0.09691735357046127,0.006148169748485088,"""may need"": 1,     ""or by another"": 1,     ""may need to"": 1,     ""may"": 2,     ""specific"": 1,     ""specific piece"": 1,     ""another party"": 1,     ""another"": 2,     ""a specific piece"": 1     "
Service may include advertisements .,1,2,0.046766120940446854,0.3754221200942993,0.5081968307495117,0.0696149691939354,"""may"": 4,     ""service"": 1     "
You may clear these cookies in your browser after a session in which you have logged in .,1,0,0.6140861511230469,0.30054202675819397,0.08215838670730591,0.0032134028151631355,"""may"": 3,     ""these"": 1     "
"If you are logged in to the site , we could associate information about your site usage that is collected by cookies , web beacons and web logs with your user account .",1,1,0.03593376278877258,0.9314644932746887,0.03004159778356552,0.0025601398665457964,"""could"": 3     "
Advertisers & Third Party Cookies,1,1,0.14724929630756378,0.7459471821784973,0.07750773429870605,0.0292957816272974,"""advertisers"": 1,     ""third party"": 2     "
"In the course of serving advertisements to this site , our third-party ad servers , their affiliates , or individual advertisers may place or recognize a unique cookie on your browser .",2,2,0.31317493319511414,0.22984060645103455,0.4415207505226135,0.01546363066881895,"""serving"": 1,     ""may"": 2,     ""third-party"": 2,     ""affiliates"": 2,     ""course"": 1,     ""individual"": 1,     ""advertisers"": 1,     ""unique"": 1     "
Contact information from these forms is used to get in touch with the customer when necessary .,0,1,0.00963622983545065,0.9260132908821106,0.06108200550079346,0.0032685096375644207,"""contact"": 2,     ""necessary"": 2     "
None of this information is shared with third parties .,0,2,0.2532510459423065,0.23874659836292267,0.4860750734806061,0.021927259862422943,"""information"": 1,     ""third parties"": 1     "
We do collect some data about your visit to our Web site to help us better understand how the public uses the site and how to make it more helpful .,1,1,0.186549112200737,0.6601748466491699,0.15193036198616028,0.0013456452870741487,"""how"": 1,     ""make"": 1,     ""some"": 4     "
"When you visit any Web site , certain information about your visit can be collected .",1,1,0.42416760325431824,0.45500704646110535,0.11837167292833328,0.0024536740966141224,"""certain"": 3,     ""any"": 1,     ""can"": 1     "
"On occasion , NLM may provide aggregated information to third party entities it contracts with for the purposes of research analysis .",1,1,0.0016790989320725203,0.9231778383255005,0.05645856633782387,0.018684467300772667,"""may"": 2,     ""occasion"": 1,     ""on occasion"": 1,     ""third party entities"": 1     "
"If your electronic medical record ( EMR ) , patient health record ( PHR ) or other system links you to MedlinePlus , your diagnosis codes or other information , such as medications or procedures names , are sent to our site in order to link you to the most appropriate information .",0,1,0.26732680201530457,0.6492879986763,0.07496686279773712,0.008418355137109756,"""other"": 1     "
NLM may employ persistent cookies in other ways consistent with our mission and the OMB guidelines to analyze use patterns and improve our users ' experience on NLM Web sites .,0,1,0.008001009002327919,0.821234405040741,0.15089842677116394,0.019866202026605606,"""may"": 5,     """": 1,     ""other"": 2     "
We recommend you review the privacy policies of these sites before using them to ensure you understand how these third-party sites and applications might use your information .,2,1,0.021884825080633163,0.96839439868927,0.008259400725364685,0.0014613806270062923,"""information"": 1,     ""your information"": 1,     ""might"": 3,     ""third-party"": 1     "
"To subscribe to Gov Delivery for NLM updates , you must provide an email address and indicate your subscription preferences , including the NLM products and type of updates you would like to receive .",1,0,0.7653201222419739,0.2336488515138626,0.0008776960312388837,0.00015336288197431713,"""gov delivery"": 1,     ""subscription preferences"": 1,     ""type of updates"": 1,     ""updates"": 1     "
"While ASN of course respects and wishes to promote freedom of expression , certain material is not appropriate for the ASN Blog , including but not limited to material that , in the view of ASN , is defamatory , abusive , obscene , bigoted , or involves the use of profanity .",0,1,0.04540392383933067,0.5134893655776978,0.4126383662223816,0.028468338772654533,"""certain"": 1,     ""but not limited"": 1,     ""in the view of asn"": 1     "
"We may combine information that we have about you with information we obtain from business partners or other companies , such as data providers and billing companies .",2,2,0.0015093027614057064,0.28446662425994873,0.6304255127906799,0.08359860628843307,"""information"": 3,     ""may"": 4,     ""other"": 2,     ""such as"": 1,     ""data"": 1,     ""or other companies"": 1     "
"The personal information we collect about you through theses various sources may include , but is not limited to : your name , email address , IP address , address , and search log .",2,1,0.0008123240550048649,0.7040871381759644,0.2823762595653534,0.01272432878613472,"""but is"": 1,     ""may"": 3,     ""not limited to"": 2,     ""about you"": 1,     ""various sources"": 1,     ""personal information"": 3,     ""these various"": 1     "
We do not link the information we store in cookies to any personally identifiable information you submit while on our site .,1,0,0.8178408741950989,0.1746164858341217,0.007324662525206804,0.00021795446809846908,"""information"": 1,     ""personally identifiable information"": 2,     ""store in cookies"": 1     "
"The use of cookies by our partners , affiliates , and service providers is not covered by our privacy policy .",0,0,0.6577366590499878,0.29929304122924805,0.04111713543534279,0.0018532401882112026,"""affiliates"": 1     "
We do not tie the information gathered to our Customers ' or Users ' personally identifiable information .,0,0,0.47326719760894775,0.45908689498901367,0.06367475539445877,0.003971146419644356,"""personally identifiable"": 1,     ""personally identifiable information"": 2     "
"Third Parties , with whom we partner to provide certain features on our site or to display advertising based upon your Web browsing activity , use LSOs to collect and store information .",1,1,0.05005892366170883,0.6545625925064087,0.28586626052856445,0.009512173943221569,"""certain"": 2,     ""features"": 1,     ""third parties"": 1,     ""information"": 1     "
Please note that some products ' instruction manuals do not come in English .,0,1,0.3251732289791107,0.6235542893409729,0.04712152108550072,0.004150927532464266,"""some"": 4     "
"Some products come with 2-pin plugs , adapters from European to UK plugs are supplied with your order .",0,1,0.2191273719072342,0.7244834899902344,0.053052935749292374,0.0033362058456987143,"""some"": 4     "
"In accordance with Article 151 of Directive 2006/112/EC , product deliveries and services may be exempt from VAT .",1,1,0.12840992212295532,0.8207100033760071,0.04791407287120819,0.002966047264635563,"""may"": 5     "
"Pixmania offers 3 methods of payment depending on the product purchased : Credit card ( Debit card , Visa , American Express , Maestro or MasterCard ) , bank transfer and PayPal .",0,0,0.5502901077270508,0.44835931062698364,0.0006376482197083533,0.0007129167788662016,"""depending"": 1     "
"We apologise for any inconvenience this may cause ; however , these measures are taken to protect our clients from possible fraud associated with bank cards .",1,1,0.09852055460214615,0.6925580501556396,0.18819153308868408,0.020729854702949524,"""may"": 3,     ""measures"": 1,     ""meaures"": 1     "
"In the event where your refund request is accepted by our service , the total amount you paid for your order will be credited to your bank account within a few days .",0,0,0.6699090003967285,0.31055209040641785,0.017518503591418266,0.002020364161580801,"""few"": 2,     ""a few"": 1     "
"You may not trade in products in the following ranges : accessories , components , spare parts and consumables .",0,0,0.49396705627441406,0.2653273344039917,0.22489047050476074,0.01581520028412342,"""n/a"": 1,     ""accessories"": 1,     ""components"": 1,     ""spare parts and consumables"": 1     "
"Following technical testing , we will credit your Bank account with the amount you paid for your order less a certain percentage , so you can purchase a new item .",0,0,0.8772021532058716,0.11228419840335846,0.010155417956411839,0.00035822231438942254,"""certain"": 2,     ""less a certain perecentage"": 1     "
This percentage is applied in accordance with the table below depending on the type and length of use of the product .,0,0,0.679397702217102,0.301989883184433,0.017657659947872162,0.0009547671652399004,"""hit_id"": ""3TLFH2L6Y996EJN79AS7BKKUC8BT2E"",     ""scores"": [     ""1"",     ""1"",     ""1"",     ""1""     ],     ""type"": ""Sentence"",     ""id"": ""79974"",     ""sentence_str"": ""This percentage is applied in accordance with the table below depending on the type and length of use of the product .""     "
Communicating false information is contrary to the present General Conditions as well as the conditions of use listed on the Site .,0,0,0.5035043358802795,0.364494264125824,0.1299201101064682,0.00208132341504097,"""false information"": 1,     ""general conditioans"": 1     "
"You may at any time , and by request , modify this information .",0,0,0.5928529500961304,0.3927585482597351,0.013510323129594326,0.0008782728109508753,"""may"": 1,     ""modify"": 1,     ""request"": 1,     ""information"": 1     "
"All fraudulent use of this content that violates the rights held by a third party constitutes an offence of forgery , which is severely punished under the Intellectual Property Code .",0,1,0.3599170446395874,0.5685825943946838,0.06771133095026016,0.0037889780942350626,"""severely"": 2,     ""third party"": 1,     ""n/a"": 1     "
"We have established this privacy policy ( Privacy Policy ) to let you know the kinds of personal information we may gather during your visit to these Sites , why we gather your information , what we use your personal information for , when we might disclose your personal information , and how you can manage your personal information .",2,2,0.02154257521033287,0.23750877380371094,0.7037783861160278,0.03717024251818657,"""may"": 3,     ""established"": 1,     ""might"": 1,     ""personal information"": 2,     ""during"": 1     "
How long does Pokemon keep your personally identifiable information ?,1,0,0.7447913885116577,0.23281341791152954,0.020934537053108215,0.0014607241610065103,"""personally identifiable"": 2,     ""personally identifiable information"": 1     "
"What choices do you have about the collection , use , and sharing of your personally identifiable information ?",1,0,0.7042962908744812,0.28530752658843994,0.008516366593539715,0.001879855990409851,"""personally identifiable"": 2,     ""personally identifiable information"": 1,     ""collection"": 1     "
"How can you ask questions , or send us comments , about this Privacy Policy ?",0,0,0.9323212504386902,0.06517615914344788,0.002430512337014079,7.210151670733467e-05,"""hit_id"": ""322ZSN9Z5G5GHX2UDOBV4ZHSWM7T4A"",     ""scores"": [     ""1"",     ""1"",     ""1"",     ""1"",     ""1""     ],     ""type"": ""Sentence"",     ""id"": ""80225"",     ""sentence_str"": ""How can you ask questions , or send us comments , about this Privacy Policy ?""     "
We may share this personal information with independent third parties who run POP events so that they can contact the POP organizers about participating in those events and other POP matters .,2,2,0.0013465280644595623,0.3408831059932709,0.6397820115089417,0.017988407984375954,"""may"": 4,     ""other"": 1,     ""third parties"": 1,     ""personal information"": 4     "
We may combine this information with personally identifiable information .,1,2,0.034919336438179016,0.2139577567577362,0.7364586591720581,0.0146642429754138,"""may"": 3,     ""information"": 1,     ""personally identifiable information"": 4     "
We may collect and store your device 's source IP address which may disclose the location of your device at the time you access the Sites .,1,1,0.03669262304902077,0.5772799253463745,0.3781774342060089,0.007850002497434616,"""may"": 5     "
"In addition , in some cases the Sites can deliver content based on your current location if you choose to enable that feature .",1,1,0.37863340973854065,0.607196569442749,0.012759248726069927,0.0014107291353866458,""""": 1,     ""some"": 3,     ""some cases"": 1     "
"If you enable that feature , your current location will be stored locally on your device which will be used by the Sites to serve you certain content tied to your location .",1,2,0.14178970456123352,0.42127084732055664,0.421999454498291,0.014940043911337852,"""certain"": 2,     ""certain content"": 1     "
Web beacons are small pieces of data that are embedded in images on the pages of various sites .,1,1,0.25778308510780334,0.6855551600456238,0.052739985287189484,0.003921761177480221,"""embedded"": 1,     ""beacons"": 1,     ""all words are clear"": 1,     ""small pieces of data"": 1,     ""various"": 1,     ""various sites"": 1     "
"We also use these technical methods to analyze the traffic patterns on our Sites , such as the frequency with which our users visit various parts of our Sites .",1,1,0.31391337513923645,0.4820604622364044,0.19506676495075226,0.008959335274994373,"""various parts"": 2,     ""technical methods"": 2,     ""traffic patterns"": 1,     ""various"": 1,     ""such as"": 1,     ""analyze"": 1     "
The information from use of these technical methods may be collected in a form that is personally identifiable .,2,1,0.017862126231193542,0.4897794723510742,0.4704420268535614,0.021916324272751808,"""may"": 5,     ""information"": 1,     ""use"": 1,     ""form"": 1     "
"If you have selected to receive online marketing communications from our site , your personal information may be used to send you marketing material about our products and services .",1,2,0.007102057337760925,0.44126707315444946,0.5363563299179077,0.015274514444172382,"""may"": 3,     ""may be"": 1,     ""personal information"": 3     "
"Given the nature of this information , no restrictions apply under this Privacy Policy on our right to aggregate or de-personalize your personal information , and we may use and share in any way with third parties the resulting non-personally identifiable information .",2,2,0.014858245849609375,0.16677802801132202,0.732742428779602,0.08562129735946655,"""any way"": 2,     ""non-personally identifiable information"": 1,     ""third parties"": 1,     ""nature"": 1,     ""may"": 4,     ""aggregate"": 1,     ""personal information"": 3     "
"What choices do you have about the collection , use , and sharing of your personally identifiable information",0,0,0.7042962908744812,0.28530752658843994,0.008516366593539715,0.001879855990409851,"""personally identifiable information"": 1,     ""sharing"": 1,     ""choices"": 1     "
"If you contact us , please include the name of the Sites you used to register and the email address you used to register with us so we can verify your request .",0,0,0.9595694541931152,0.03816193342208862,0.0021723578684031963,9.622121433494613e-05,"""if"": 1     "
How can you update your personal information and profile,0,0,0.9853531718254089,0.011895214207470417,0.002615815494209528,0.0001357777218800038,"""personal information"": 2     "
We may amend this Privacy Policy at any time .,1,0,0.747102677822113,0.2334747165441513,0.019022023305296898,0.0004005587543360889,"""may"": 5,     ""amend"": 1,     ""any"": 1     "
"Building on our general Privacy Policy , we recognize the need to provide additional privacy protections when children visit the Sites on which this Kids ' Privacy Policy is posted .",1,0,0.4864402711391449,0.47540122270584106,0.03722991421818733,0.0009286358254030347,"""privacy protections"": 1,     ""additional"": 1,     ""general"": 1     "
"The Children 's Online Privacy Protection Act ( `` COPPA '' ) requires that we inform parents and legal guardians about how we collect , use , and disclose personal information from children under 13 years of age ; and that we obtain the consent of parents and guardians in order for children under 13 years of age to use certain features of our Sites .",1,1,0.0174576323479414,0.8704742193222046,0.10890141129493713,0.0031667447183281183,"""certain"": 2,     ""personal information"": 3     "
How do we use and share the personally identifiable information that we collect from kids ?,1,0,0.8001030683517456,0.14640139043331146,0.05231180787086487,0.0011837262427434325,"""collect"": 1,     ""personally identifiable information"": 3,     ""share"": 1,     ""use"": 1     "
"How can parents access , change or delete personally identifiable information about their kids ?",1,0,0.9656868577003479,0.03241338953375816,0.0017207710770890117,0.00017895028577186167,"""personally identifiable"": 1,     ""access"": 1,     ""personally identifiable information"": 2,     ""change"": 1     "
"Kids can surf Pokmon 's Sites , view content , and enjoy many features without any personal information being collected .",1,0,0.533967912197113,0.43640363216400146,0.02752215601503849,0.0021062593441456556,"""content"": 2,     ""many"": 3,     ""features"": 1,     ""personal information"": 2     "
"We receive information from our guests and , with our guests ' consent , from third parties such as Pokmon Organized Play ( `` POP '' ) tournament organizers .",1,1,0.13797466456890106,0.7787240147590637,0.077961765229702,0.00533959548920393,""""": 1,     ""information"": 3,     ""third parties"": 1,     ""such as"": 1     "
address and location based information ( where necessary for the provision of services ),0,1,0.24251891672611237,0.7208431363105774,0.03356203809380531,0.0030759430956095457,"""provision"": 1,     ""necessary"": 1,     ""location based information"": 1     "
How do we use and share the personally identifiable information that we collect from kids ?,1,0,0.8001030683517456,0.14640139043331146,0.05231180787086487,0.0011837262427434325,"""personally identifiable information"": 2,     ""indentifiable"": 1,     ""personally"": 2     "
"Finally , so long as we have received parental consent , we may use a kid 's personal and demographic information for our other business purposes , such as record keeping , transaction fulfillment , and to study ways to better improve our services .",2,1,0.02346678636968136,0.7690069079399109,0.19967646896839142,0.007849900983273983,"""parental consent"": 1,     ""may"": 4,     ""study"": 1,     ""personal and demographic information"": 1,     ""other"": 3,     ""other business purposes"": 1,     ""so long"": 1,     ""such as"": 1     "
"As parent or guardian , you can choose to post your child 's username , full name , or first name and last initial , in the Player Rankings .",0,0,0.984177827835083,0.015406549908220768,0.00038655265234410763,2.9161235943320207e-05,"""can"": 2,     ""choose"": 1     "
"If you do n't want your child 's personal information shared with independent third parties who run offline POP events , then do n't allow your child to participate in the POP tournament ratings and rankings portion of our Sites .",1,1,0.024028388783335686,0.9633942246437073,0.011855234391987324,0.0007220592815428972,""""": 1,     ""third parties"": 1,     ""pop events"": 1,     ""personal information"": 3     "
"With parental consent , Pokmon may share kids ' personal information as necessary with outside entities hired to assist with internal website and support operations ( e.g. , online product fulfillment , email services , or technical support ) .",2,2,0.0012065774062648416,0.2222834825515747,0.7623041868209839,0.014205769635736942,""""": 1,     ""necessary"": 2,     ""outside entities"": 2,     ""may"": 4,     ""as necessary"": 1,     ""personal information"": 4     "
"When a child under the age of 13 attempts to register with our Sites , we send their parent an e-mail notifying them that their child would like to register , and asking them to visit our Sites to grant consent for their child to register .",0,0,0.8765782117843628,0.08845067769289017,0.03465401008725166,0.0003171665593981743,"""attempts"": 1,     ""grant"": 1     "
Please include the kid-member 's name and the parent 's e-mail address in the e-mail so that we can better assist you with your inquiry or request .,0,0,0.7458011507987976,0.2493395209312439,0.004207694437354803,0.0006516967550851405,"""better"": 1,     ""assist"": 1     "
"This includes your credit card number , income level , or any other information that would normally be considered confidential .",2,0,0.8862685561180115,0.10281945765018463,0.010171676054596901,0.0007403591880574822,"""information"": 1,     ""other"": 2,     ""normally"": 4,     ""any"": 2,     ""confidential"": 1     "
You may choose not to provide us with any personally-identifying information .,0,0,0.5912944078445435,0.33402344584465027,0.07166203111410141,0.003020106814801693,"""may"": 1,     ""you may"": 1     "
"Many Bonnier websites include community features , such as online forums and message boards .",1,1,0.3677937090396881,0.6244836449623108,0.006799650844186544,0.0009229981806129217,"""such as"": 1,     ""many"": 1,     ""include"": 1     "
"Some Bonnier websites also provide referral services to help you inform a friend about our websites , products , or services .",1,1,0.34983548521995544,0.48595157265663147,0.1592932939529419,0.0049197012558579445,"""some"": 5     "
"The types of personally-identifying information that we collect about other people at pages like these may include the person 's name , address , e-mail address , or telephone number .",1,1,0.04604324698448181,0.7468487620353699,0.19294056296348572,0.014167476445436478,"""may"": 4,     ""other"": 1,     ""personally-identifying"": 1,     ""personally-identifying information"": 1     "
"Most browsers are initially set up to accept cookies , but you can configure your browser to warn you when cookies are sent , or to refuse all cookies .",1,0,0.8550680875778198,0.13237524032592773,0.011269237846136093,0.0012873450759798288,"""most"": 4     "
"You should consult the other sites ' privacy notices , as we have no control over information that is submitted to , or collected by , these third parties .",1,1,0.05624888464808464,0.5405497550964355,0.3968193829059601,0.006382033694535494,"""information"": 2,     ""third parties"": 1,     ""sites"": 1,     ""should"": 1,     ""other"": 2,     ""consult"": 1,     ""collected"": 1     "
"We sometimes use this information to communicate with you , such as to notify you when you have won one of our contests , when we make changes to subscriber agreements , to fulfill a request by you for an online newsletter , or to contact you about your account with us .",1,0,0.4895744323730469,0.48062488436698914,0.028850628063082695,0.0009501146851107478,"""fulfil"": 1,     ""such as"": 1,     ""sometimes"": 4,     ""changes"": 1,     ""information"": 1     "
"If you provide us someone else 's personally-identifying information for referral purposes , we may use that information to invite them to visit our websites or to provide them information about our products or services .",0,2,0.018725058063864708,0.13367310166358948,0.8370611071586609,0.01054077222943306,"""may"": 4,     ""personally-identifying information"": 1     "
You may also opt out of the receipt of any marketing materials from Bonnier as detailed below .,0,1,0.4168879985809326,0.5735652446746826,0.007020935881882906,0.0025258588138967752,"""may"": 2,     ""any"": 1     "
"- When we have a good faith belief that access , use , preservation , or disclosure is necessary to ( a ) comply with applicable law , regulation , or legal process ; ( b ) enforce the applicable Terms of Service or other agreements and policies on the Company 's Websites ; ( c ) detect , prevent , or otherwise address fraud , security , or technical issues ; or ( d ) protect against imminent harm to the rights , property , or safety or Bonnier , its users , or the public as required or permitted by law .",0,1,0.014022927731275558,0.6594720482826233,0.3188648819923401,0.0076401447877287865,"""other"": 1,     ""comply"": 1,     ""terms of service"": 1,     ""preservation"": 1     "
"Regardless of these measures , no system connected to the Internet or data transmission sent over the Internet can be guaranteed to be 100 % secure .",0,0,0.9821065664291382,0.016035880893468857,0.0017799980705603957,7.75282533140853e-05,"""measures"": 1,     ""data transmission"": 1     "
We will provide notice if we become aware of any security breach that may affect any sensitive personal information pertaining to you that we have stored on our systems .,1,1,0.06381434202194214,0.5245224237442017,0.40217679738998413,0.009486488997936249,"""pertaining to you"": 1,     ""security breach"": 1,     ""may"": 2,     ""sensitive personal information"": 1,     ""if we"": 1,     ""personal information"": 2     "
"These individuals are bound by confidentiality obligations and may be subject to discipline , including termination and criminal prosecution , if they fail to meet these obligations .",0,2,0.029385557398200035,0.26618343591690063,0.6808866858482361,0.023544317111372948,"""may be"": 1,     ""may"": 2,     ""prosecution"": 1     "
You may correct or delete any or all of the personal information you have provided to us at any time .,0,1,0.3790903091430664,0.6016155481338501,0.018878672271966934,0.0004154243506491184,"""may"": 2,     ""personal information"": 3     "
Many of our websites provide means to review and update the personal information that you have provided on that website .,1,0,0.4799962341785431,0.3877032697200775,0.13067549467086792,0.0016249935142695904,"""many"": 4,     ""personal information"": 3,     ""means"": 1     "
"In some limited circumstances , such as to resolve disputes , troubleshoot problems , and enforce our policies , we may retain some of information that you have requested us to remove .",1,2,0.081013523042202,0.3429865837097168,0.49774688482284546,0.07825290411710739,"""may"": 4,     ""such as"": 1,     ""information"": 1,     ""some"": 1,     ""limited circumstances"": 1     "
"If we propose to use your personal information for purposes beyond that explained in this policy , we will provide appropriate notice before doing so and we will provide you with the means to opt out of those uses .",0,1,0.028114741668105125,0.6946277618408203,0.2463259994983673,0.03093150444328785,"""personal information"": 2,     ""if"": 1     "
"In your request , please tell us what communications you would like to opt out of , what means we have been using to contact you ( such as your e-mail or postal address ) , the date of your request , and a way to contact you in case we need to personally contact you in an effort to comply with your request .",0,1,0.19394946098327637,0.8024432063102722,0.0031530121341347694,0.0004542630922514945,"""hit_id"": ""35F6NGNVM84D0KKDFM927B12NOXT7U"",     ""scores"": [     ""1"",     ""1"",     ""1"",     ""1"",     ""1""     ],     ""type"": ""Sentence"",     ""id"": ""80562"",     ""sentence_str"": ""In your request , please tell us what communications you would like to opt out of , what means we have been using to contact you ( such as your e-mail or postal address ) , the date of your request , and a way to contact you in case we need to personally contact you in an effort to comply with your request .""     "
"We reserve the right to send you certain communications , such as technical alerts , without offering you the opportunity to opt out of receiving them .",2,1,0.1456577181816101,0.7318757772445679,0.11432792246341705,0.008138613775372505,"""technical"": 1,     ""certain"": 4,     ""such as"": 1     "
From market research companies contracted by us to obtain information so that we may improve and market our products and services ;,1,1,0.08393686264753342,0.7735934257507324,0.14055131375789642,0.0019184425473213196,"""companies information products services"": 1,     ""may"": 2,     ""information"": 1     "
"Qantas discloses this information to Frequent Flyer Partner Airlines , oneworld Alliance Airlines , Frequent Flyer program partners and any other person ( including without limitation a related body corporate , agent or contractor ) for these purposes and to any third party providing services to Qantas and members in connection with the administration of the Qantas Frequent Flyer program and Qantas Club membership .",1,1,0.09244897961616516,0.8908856511116028,0.013570955023169518,0.0030942955054342747,""""": 1,     ""information"": 2,     ""purposes"": 1,     ""related"": 1,     ""any"": 1,     ""other"": 1,     ""third party"": 1,     ""other person"": 1,     ""services"": 1,     ""including without limitation"": 1,     ""any other"": 1,     ""this information"": 1     "
Membership of and participation in the Frequent Flyer Program and Qantas Club is subject to the program terms and conditions which can be viewed online at qantas.com .,0,0,0.8200571537017822,0.16811051964759827,0.010766809806227684,0.0010656204540282488,"""hit_id"": ""3URJ6VVYUP8045XMH7PWAPB5XI64ON"",     ""scores"": [     ""1"",     ""1"",     ""1"",     ""1"",     ""1""     ],     ""type"": ""Sentence"",     ""id"": ""81804"",     ""sentence_str"": ""Membership of and participation in the Frequent Flyer Program and Qantas Club is subject to the program terms and conditions which can be viewed online at qantas.com .""     "
"Members are advised that if all or any of the non-mandatory information is not provided , the services provided by Qantas may be affected .",1,1,0.3823661208152771,0.6061640381813049,0.009806113317608833,0.0016638109227642417,"""may"": 5,     ""all or any"": 1,     ""are"": 1,     ""if"": 1     "
Frequent Flyer program members can update their profile information online or by contacting the Frequent Flyer Service Centre .,0,0,0.9771693348884583,0.02071232534945011,0.0017629838548600674,0.0003553982824087143,"""profile information"": 1     "
Privacy complaints about our acts or practices may be investigated by the Privacy Commissioner who has the power to make a determination including a declaration that the claimant is entitled to compensation .,0,1,0.14684626460075378,0.8332620859146118,0.01828259602189064,0.0016090167919173837,"""may"": 4,     ""may be"": 1,     ""compensation"": 1     "
By viewing an email that is served content by our or a third party web server .,1,0,0.5877944231033325,0.4066438674926758,0.005343868397176266,0.00021787462173961103,"""n/a"": 1,     ""web server"": 2,     ""third party"": 1,     ""served"": 1,     ""email"": 1,     ""served content"": 1     "
The privacy practices of those sites may differ from Rackspace practices and are not controlled by Rackspace and covered by this Privacy Statement .,1,1,0.020252125337719917,0.9532989859580994,0.02585928700864315,0.0005895969807170331,"""may"": 4,     ""covered"": 1,     ""privacy statement ."": 1,     ""privacy practices"": 1,     ""may differ"": 1     "
We may ask visitors to enter credit card or account information in order to process orders for services placed with Rackspace or its affiliates .,1,0,0.8131723403930664,0.17068377137184143,0.01495281606912613,0.001191105111502111,"""may"": 2,     """": 1,     ""affiliates"": 2     "
We collect this information on a transaction-by-transaction basis and will not authorize the release of the information with anyone not directly involved in processing the transaction .,0,1,0.33889535069465637,0.5331517457962036,0.12359365075826645,0.0043592993170022964,"""this"": 1,     ""information"": 2,     ""directly involved"": 1     "
